state,county,fips,pop2012,yieldchange,mortchange,energychange,laborlowchange,laborhighchange,coastaldamage,crimepropertychange,crimeviolentchange,totaldamage
ND,Bottineau County,38009,6583,33.0232811,-20.98538208,4.715498447,-0.2162479162,-1.222342134,,2.151706457,3.664825678,-2.529099941
ND,Bowman County,38011,3220,29.39991951,-15.85345268,5.543570042,-0.2328000069,-1.153482676,,1.447965384,3.372800112,-1.902099967
ND,Burke County,38013,2170,32.21773148,-19.08034325,4.605638027,-0.2003530115,-1.085371614,,2.048960209,3.64116478,-1.702100039
ND,Burleigh County,38015,86073,27.50125313,-8.355993271,6.334915161,-0.2710920274,-1.318214655,,1.711453199,3.437115431,-0.7962300181
ND,Cass County,38017,156840,2.529810667,-6.742139816,7.383905411,-0.2368082553,-1.34366262,,2.175392866,3.77268815,-0.1496199965
ND,Cavalier County,38019,3943,31.63509941,-25.66119576,4.247838497,-0.1716303974,-0.9399234056,,2.540283442,3.799858332,-2.904799938
ND,Dickey County,38021,5245,-8.28496933,-17.13998604,6.973642349,-0.2369806468,-1.361945987,,2.009810686,3.788370371,-1.549200058
ND,Divide County,38023,2233,32.10977554,-24.36952019,5.423020363,-0.2236255109,-1.146691799,,1.924384117,3.5788064,-2.74819994
ND,Dunn County,38025,3974,28.40967751,-12.89269161,5.162198067,-0.2428772449,-1.18875289,,1.573447466,3.453969479,-1.194900036
ND,Eddy County,38027,2377,14.62361431,-25.17607117,6.419035912,-0.225252986,-1.25872612,,2.189471722,3.763062477,-3.549999952
ND,Emmons County,38029,3483,25.5498867,-10.55839348,7.610556602,-0.2863103151,-1.468779683,,1.578915,3.270189285,-0.8579900265
ND,Foster County,38031,3392,14.00423145,-20.23894882,6.419035912,-0.225252986,-1.25872612,,2.189471722,3.763062477,-2.132200003
ND,Golden Valley County,38033,1799,29.12073898,-11.06184387,4.188506126,-0.2642716169,-1.255508184,,1.349039197,3.272002459,-1.527400017
ND,Grand Forks County,38035,67701,16.97581291,-10.13841438,5.720898151,-0.2122977078,-1.259803772,,2.283391237,3.743210316,-1.379400015
ND,Grant County,38037,2337,27.84234619,-14.71823883,5.943288326,-0.2688973546,-1.33947742,,1.465083003,3.313816547,-1.698099971
ND,Griggs County,38039,2351,20.4554348,-26.28292656,5.249324322,-0.2098673433,-1.138438821,,2.275621176,3.831427097,-3.198699951
ND,Hettinger County,38041,2553,30.71346855,-15.57522011,5.212213516,-0.2782354057,-1.335609674,,1.462408543,3.336231709,-1.41989994
ND,Kidder County,38043,2434,10.28167343,-16.08265877,6.306044579,-0.228690967,-1.233280659,,1.901257992,3.53347826,-1.66960001
ND,LaMoure County,38045,4103,-5.883466244,-14.16528511,7.317941666,-0.2553478777,-1.421254277,,1.92902422,3.694446802,-0.7785199881
ND,Logan County,38047,1932,15.09068108,-18.04905701,6.306044579,-0.228690967,-1.233280659,,1.901257992,3.53347826,-1.860999942
ND,McHenry County,38049,5784,31.45438385,-17.31064415,4.659013271,-0.23637712,-1.269871116,,2.174663544,3.649023056,-2.428299904
ND,McIntosh County,38051,2774,9.778244019,-25.6677475,6.656707287,-0.2182367146,-1.216945887,,1.883534789,3.615236044,-3.178600073
ND,McKenzie County,38053,7965,30.65746117,-9.35624218,6.161780834,-0.2805226147,-1.296951056,,1.376996279,3.368904114,-0.5811499953
ND,McLean County,38055,9371,31.88147545,-19.84886742,5.126251221,-0.2174674869,-1.120752573,,1.918307662,3.625783682,-2.822700024
ND,Mercer County,38057,8486,30.13883209,-13.36294842,5.126251221,-0.2174674869,-1.120752573,,1.915854216,3.615538836,-2.05279994
ND,Morton County,38059,28045,27.45778465,-11.37857342,5.699765682,-0.2305753827,-1.152561426,,1.784882188,3.534924984,-1.710299969
ND,Mountrail County,38061,8750,31.94786072,-21.15464211,3.807077169,-0.2082549036,-1.042676806,,2.000384331,3.554692268,-2.592900038
ND,Nelson County,38063,3081,23.47000122,-30.73311615,5.763635635,-0.1942211688,-1.128587961,,2.395041704,3.762735605,-4.177400112
ND,Oliver County,38065,1832,27.75304794,-7.773599625,5.699765682,-0.2305753827,-1.152561426,,1.784882188,3.534924984,-0.7857900262
ND,Pembina County,38067,7261,28.67505264,-20.05300903,5.025586128,-0.1913103461,-1.042616129,,2.398836136,3.810642242,-2.756099939
ND,Pierce County,38069,4466,22.26963615,-20.35541153,5.737901211,-0.2233621478,-1.193447351,,2.126405478,3.697875261,-3.503799915
ND,Ramsey County,38071,11555,24.15740395,-22.60143089,4.448763847,-0.1968503892,-1.047343016,,2.432196856,3.827837706,-3.41140008
ND,Ransom County,38073,5474,-8.980833054,-15.01100159,7.546125412,-0.2656316161,-1.478530765,,1.996566653,3.762059927,-1.024299979
ND,Renville County,38075,2554,32.76519775,-20.95147324,4.605638027,-0.2003530115,-1.085371614,,2.046486616,3.63656354,-2.227900028
ND,Richland County,38077,16210,-14.37084675,-8.706252098,7.546125412,-0.2656316161,-1.478530765,,1.996566653,3.762059927,-0.2203499973
ND,Rolette County,38079,14350,29.42090416,-19.71084595,3.658125877,-0.152808845,-0.7516027093,,2.537221909,3.852921486,-5.087200165
ND,Sargent County,38081,3895,-7.304910183,-9.649323463,7.566623211,-0.2401692718,-1.342247605,,2.040819407,3.77558732,-0.3382000029
ND,Sheridan County,38083,1270,35.16300201,-10.40501785,7.560038567,-0.2629047632,-1.353320479,,1.897586823,3.559877157,-1.16110003
ND,Sioux County,38085,4343,28.17929077,-6.162600994,7.227566719,-0.2799373865,-1.377054691,,1.445635915,3.223074198,-0.405490011
ND,Slope County,38087,759,31.03221512,-6.415432453,5.543570042,-0.2328000069,-1.153482676,,1.447965384,3.372800112,-0.5002200007
ND,Stark County,38089,26921,30.17512321,-11.55664444,5.010247231,-0.2484505028,-1.195261478,,1.495608568,3.415236712,-1.016700029
ND,Steele County,38091,1993,17.83304405,-13.83359337,5.249324322,-0.2098673433,-1.138438821,,2.285544157,3.830386639,-1.114199996
ND,Stutsman County,38093,20958,10.00419331,-15.27010059,6.753715992,-0.226010412,-1.27039206,,2.154259682,3.741690397,-1.775699973
ND,Towner County,38095,2323,27.32269859,-24.8057251,4.250104904,-0.2175737172,-1.228977799,,2.267165184,3.749250889,-3.005300045
ND,Traill County,38097,8073,8.727052689,-18.74030876,5.720898151,-0.2122977078,-1.259803772,,2.287396669,3.752859116,-2.477099895
ND,Walsh County,38099,11054,26.66904068,-19.57857704,5.763635635,-0.1942211688,-1.128587961,,2.395041704,3.762735605,-2.851799965
ND,Ward County,38101,65480,34.20582581,-12.22777176,5.743139744,-0.2117300034,-1.097223878,,2.121296883,3.683470964,-1.521700025
ND,Wells County,38103,4260,14.52991295,-16.13023949,7.560038567,-0.2629047632,-1.353320479,,1.897586823,3.559877157,-1.336199999
ND,Williams County,38105,26686,32.35758972,-12.88376141,5.224917412,-0.2482063025,-1.243348002,,1.674524546,3.423044443,-0.7656700015
OH,Adams County,39001,28366,-12.74581146,1.270846367,10.79535675,-0.1061204225,-1.142995834,,1.072183609,3.709149837,3.094500065
OH,Allen County,39003,105280,-16.67015266,0.4173606336,10.3091917,-0.1455057114,-1.286752462,,1.325842381,3.725182056,2.299599886
OH,Ashland County,39005,53240,-2.58857131,-5.723377705,8.582662582,-0.1149013564,-1.004391432,,1.455618143,3.855377197,0.3040699959
OH,Ashtabula County,39007,100260,1.996199608,-11.48388481,6.139253616,-0.1149590984,-0.9973608851,,1.547551513,3.900039673,-1.35010004
OH,Athens County,39009,64638,-19.63364029,-1.153435349,9.596406937,-0.1243729219,-1.280925035,,0.9684501886,3.669430733,2.017100096
OH,Auglaize County,39011,45866,-16.20604324,0.4263742566,10.3091917,-0.1455057114,-1.286752462,,1.325842381,3.725182056,1.792600036
OH,Belmont County,39013,69624,-41.95463181,-1.204360962,9.819713593,-0.117076464,-1.227195144,,1.051332116,3.701019049,1.997599959
OH,Brown County,39015,44404,-29.9503231,6.876581669,11.54976082,-0.1872330159,-1.538461924,,0.7838521004,3.390411854,4.950799942
OH,Butler County,39017,370830,-28.01980209,1.637607574,10.4238739,-0.1787273884,-1.513332605,,1.116145372,3.585265875,2.462300062
OH,Carroll County,39019,28560,-2.544604778,-7.176184654,7.296998024,-0.1004758701,-0.9151243567,,1.432908058,3.902489424,-0.324059993
OH,Champaign County,39021,39586,-22.97140694,-0.3036212027,9.960237503,-0.1534725577,-1.30946064,,1.189977407,3.624302387,2.2651999
OH,Clark County,39023,137190,-22.03934097,-0.800981462,9.476513863,-0.1545045674,-1.33461082,,1.133841157,3.656677961,2.158400059
OH,Clermont County,39025,199220,-29.63053513,5.216551304,11.54976082,-0.1872330159,-1.538461924,,0.7939863205,3.4008255,3.171900034
OH,Clinton County,39027,41831,-20.23897552,0.7801943421,9.760112762,-0.1538773179,-1.351130724,,1.091644764,3.658830881,2.412400007
OH,Columbiana County,39029,106440,-0.7415140867,-8.634270668,7.296998024,-0.1004758701,-0.9151243567,,1.42027247,3.898613691,-0.5217700005
OH,Coshocton County,39031,36806,-21.21179199,-2.06353879,9.547834396,-0.1036970764,-1.208483458,,1.133404374,3.74811244,1.773300052
OH,Crawford County,39033,42847,-10.13482666,-5.076858521,8.649144173,-0.1306041181,-1.21431756,,1.411615014,3.774545431,0.7811800241
OH,Cuyahoga County,39035,1265900,,-2.105323315,9.725011826,-0.1408527046,-1.076308489,,1.387128353,3.779538393,1.55250001
OH,Darke County,39037,52506,-18.96106339,-0.865986824,9.706616402,-0.1530780941,-1.313656569,,1.274435043,3.70898056,1.76970005
OH,Defiance County,39039,38818,-16.27008629,-1.777614117,9.811881065,-0.1921903193,-1.368447185,,1.42887187,3.718818903,1.690799952
OH,Delaware County,39041,181150,-26.09394073,2.306149244,10.79311562,-0.1610147655,-1.535747647,,1.042875648,3.600177288,1.507699966
OH,Erie County,39043,76442,-7.569633961,-1.120864987,10.42600822,-0.1275187731,-0.9452449679,,1.510339141,3.85154891,1.425600052
OH,Fairfield County,39045,147450,-28.15571404,4.415189743,11.25666904,-0.1561509073,-1.382167697,,1.063745022,3.614937305,2.934999943
OH,Fayette County,39047,28850,-12.50936031,1.361551881,10.79535675,-0.1061204225,-1.142995834,,1.083673954,3.700025797,2.85649991
OH,Franklin County,39049,1196900,-24.91062737,4.234840393,11.25666904,-0.1561509073,-1.382167697,,1.065278411,3.608978987,2.68569994
OH,Fulton County,39051,42516,-11.92751598,-5.470016956,8.056235313,-0.1468095034,-1.26720798,,1.564758539,3.783001661,0.4030700028
OH,Gallia County,39053,30805,-58.01865387,17.70489502,12.99938583,-0.3403173089,-1.923676491,,0.5320596099,3.048802376,7.889400005
OH,Geauga County,39055,93917,-1.63641715,-8.968980789,5.493047237,-0.1222303659,-0.9197750688,,1.62689507,3.917698383,-0.6645699739
OH,Greene County,39057,164150,-22.44018364,0.6538345814,9.760112762,-0.1538773179,-1.351130724,,1.091644764,3.658830881,2.016000032
OH,Guernsey County,39059,39813,-37.05573654,3.057232618,10.52936268,-0.1438341141,-1.428494811,,0.9880835414,3.606676102,3.384399891
OH,Hamilton County,39061,802360,-39.90835953,7.481719017,11.59087086,-0.2173123062,-1.609111786,,0.7944806814,3.380007029,3.140899897
OH,Hancock County,39063,75647,-14.32632542,-0.9551875591,10.0072546,-0.145622611,-1.260288715,,1.352041245,3.709671259,1.576300025
OH,Hardin County,39065,31643,-21.22925568,0.3779694438,10.2368679,-0.1714836359,-1.400543094,,1.293893218,3.619040012,2.727900028
OH,Harrison County,39067,15694,-38.88934326,-2.444399357,9.67281723,-0.09334043413,-1.132883668,,1.148491383,3.705446959,1.886000037
OH,Henry County,39069,28060,-8.395236015,-5.704231262,8.056235313,-0.1468095034,-1.26720798,,1.564758539,3.783001661,0.382250011
OH,Highland County,39071,43024,-7.418220043,1.239448786,10.79535675,-0.1061204225,-1.142995834,,1.072183609,3.709149837,2.746799946
OH,Hocking County,39073,29291,-18.94517708,-4.663780689,8.341470718,-0.1313167214,-1.250711203,,1.0610255,3.734339714,1.189100027
OH,Holmes County,39075,43105,-19.24805832,-4.189527035,8.052407265,-0.1086515486,-1.170770168,,1.311287045,3.761068583,0.8781300187
OH,Huron County,39077,59295,-5.872306347,-0.9341880679,10.42600822,-0.1275187731,-0.9452449679,,1.510339141,3.85154891,1.837200046
OH,Jackson County,39079,32873,-33.2185936,4.532164574,10.31661701,-0.1896386296,-1.559461594,,0.8493731022,3.499719143,4.052499771
OH,Jefferson County,39081,68347,-38.61068344,-2.605305195,9.67281723,-0.09334043413,-1.132883668,,1.125226736,3.696084499,1.847200036
OH,Knox County,39083,60817,-10.09533501,-7.703659534,6.906481266,-0.1070635617,-1.172666788,,1.274861097,3.792176962,-0.08791399747
OH,Lake County,39085,229370,,-11.42809296,5.493047237,-0.1222303659,-0.9197750688,,1.62689507,3.917698383,-0.7389900088
OH,Lawrence County,39087,62108,-28.71832466,2.805265903,10.32947922,-0.119966425,-1.308221459,,0.9303708076,3.43039012,3.485599995
OH,Licking County,39089,167720,-14.55090141,-2.857929945,8.926329613,-0.1305481941,-1.241175413,,1.19317019,3.760052204,1.252300024
OH,Logan County,39091,45454,-12.34069824,-0.8974816799,10.08079147,-0.1159549877,-1.198955536,,1.33036375,3.754115582,1.613899946
OH,Lorain County,39093,301700,-2.18059659,-5.321512222,8.009187698,-0.1437579542,-1.141515255,,1.457029343,3.798548937,0.4459100068
OH,Lucas County,39095,437380,-18.44137573,-3.057524681,9.30305481,-0.1727588326,-1.324442267,,1.433072567,3.715856552,1.266800046
OH,Madison County,39097,42959,-25.81233788,2.589920998,10.44707108,-0.1607109457,-1.418784261,,1.165057063,3.583954573,2.953900099
OH,Mahoning County,39099,235790,-5.370040417,-12.75472927,5.894618988,-0.1123516783,-1.112441421,,1.387401104,3.786094189,-1.105999947
OH,Marion County,39101,66235,-11.2428112,-3.594443798,8.715114594,-0.1441735178,-1.284214497,,1.286745667,3.702745438,1.200799942
OH,Medina County,39103,173700,2.412486076,-4.948814869,8.149131775,-0.1094243303,-1.046794057,,1.512850881,3.836101294,0.2114599943
OH,Meigs County,39105,23600,-50.41628265,18.75281143,12.99938583,-0.3403173089,-1.923676491,,0.5320596099,3.048802376,9.144300461
OH,Mercer County,39107,40827,-20.7170372,2.236655951,10.38387489,-0.1334079206,-1.291895747,,1.290574074,3.720799685,2.233999968
OH,Miami County,39109,103120,-21.99623871,2.662059546,10.70140362,-0.145679459,-1.283821106,,1.180485249,3.683979988,2.577899933
OH,Monroe County,39111,14579,-41.65275955,-1.089192986,9.819713593,-0.117076464,-1.227195144,,1.021548986,3.703686476,2.502799988
OH,Montgomery County,39113,534970,-42.51698685,10.03862667,12.26862621,-0.2598360181,-1.709256172,,0.9773389101,3.379527807,4.587999821
OH,Morgan County,39115,14945,-31.69528389,-1.648401737,9.596406937,-0.1243729219,-1.280925035,,0.9729496837,3.663883209,2.174000025
OH,Morrow County,39117,35003,-12.41601372,-2.061342239,9.810359955,-0.129734233,-1.266040921,,1.227945566,3.742513657,1.645799994
OH,Muskingum County,39119,85838,-20.67305946,-1.195703745,9.697862625,-0.1292301565,-1.228818059,,1.079771757,3.718795061,2.036099911
OH,Noble County,39121,14577,-50.53944778,2.400361776,10.52936268,-0.1438341141,-1.428494811,,0.9880835414,3.606676102,4.091899872
OH,Ottawa County,39123,41361,-0.1933936775,-1.134480596,10.42600822,-0.1275187731,-0.9452449679,,1.5077461,3.858678579,1.301100016
OH,Paulding County,39125,19287,-8.44643116,-3.912543058,8.831542015,-0.1573983133,-1.338047624,,1.472325206,3.744146585,0.9212399721
OH,Perry County,39127,35997,-19.36109734,-4.339109898,8.341470718,-0.1313167214,-1.250711203,,1.0645051,3.728928804,0.9942600131
OH,Pickaway County,39129,56346,-24.69919395,2.450026512,10.6374855,-0.1612424701,-1.436702251,,1.014472485,3.62593317,2.973799944
OH,Pike County,39131,28501,-30.89228821,4.451834202,10.31661701,-0.1896386296,-1.559461594,,0.8636476994,3.499234676,4.10529995
OH,Portage County,39133,161340,8.780473709,-8.391737938,6.716826439,-0.1197518334,-0.8779923916,,1.613833308,3.930515766,-0.831709981
OH,Preble County,39135,41895,-29.36965942,1.93407619,10.4238739,-0.1787273884,-1.513332605,,1.104084969,3.577387571,2.911200047
OH,Putnam County,39137,34181,-12.54551506,-1.146769524,9.585913658,-0.1589518487,-1.29134655,,1.36693418,3.706406832,1.524199963
OH,Richland County,39139,122590,-0.6630192399,-5.954373837,8.582662582,-0.1149013564,-1.004391432,,1.455618143,3.855377197,0.4292399883
OH,Ross County,39141,77485,-30.18165779,3.933229923,10.31661701,-0.1896386296,-1.559461594,,0.8561640382,3.501828909,3.953200102
OH,Sandusky County,39143,60560,-18.59514046,-1.579605579,9.807066917,-0.1611094028,-1.359865785,,1.376554012,3.684515238,1.83220005
OH,Scioto County,39145,78572,-31.92869949,8.51275444,11.41330719,-0.211500138,-1.594590306,,0.771653831,3.332607508,5.770699978
OH,Seneca County,39147,56025,-16.22833252,-1.499270678,9.807066917,-0.1611094028,-1.359865785,,1.376721144,3.692515612,1.691200018
OH,Shelby County,39149,49142,-20.8074894,-1.048449993,9.507164001,-0.1564787775,-1.397042394,,1.184782982,3.638554811,1.82009995
OH,Stark County,39151,374840,-4.898537159,-5.972912788,8.80175972,-0.1088679135,-1.008902431,,1.434882402,3.846604586,0.354460001
OH,Summit County,39153,540870,-4.415931225,-5.711177349,8.80175972,-0.1088679135,-1.008902431,,1.434882402,3.846604586,0.4524799883
OH,Trumbull County,39155,207440,2.704428196,-9.94139576,6.961950779,-0.11782673,-0.9840791821,,1.48823595,3.908947229,-0.892359972
OH,Tuscarawas County,39157,92488,-18.99748039,-1.532378078,10.75049305,-0.1077432483,-1.118873358,,1.28780365,3.803813934,1.824399948
OH,Union County,39159,52815,-20.74582291,1.930454493,10.44707108,-0.1607109457,-1.418784261,,1.154147506,3.594158649,2.161099911
OH,Van Wert County,39161,28729,-23.0877552,1.157775879,10.46534729,-0.1821285486,-1.418638945,,1.330208421,3.630622387,2.505899906
OH,Vinton County,39163,13233,-55.36397171,3.837730885,10.31661701,-0.1896386296,-1.559461594,,0.8493731022,3.499719143,4.57490015
OH,Warren County,39165,217650,-39.99005127,6.486403465,12.26862621,-0.2598360181,-1.709256172,,0.9678930044,3.372942209,3.083199978
OH,Washington County,39167,61508,-30.99826431,2.251348257,10.44537067,-0.1468717754,-1.375716209,,0.9221459031,3.571071386,2.846100092
OH,Wayne County,39169,114990,-14.75357246,-5.360866547,8.052407265,-0.1086515486,-1.170770168,,1.311287045,3.761068583,0.5425000191
OH,Williams County,39171,37568,-8.884391785,-5.400429249,8.508337021,-0.1632000208,-1.286574841,,1.585258365,3.781429291,0.520449996
OH,Wood County,39173,128660,-13.98345089,-3.409119606,8.987222672,-0.1682336926,-1.318011522,,1.472037792,3.745892763,0.935559988
OH,Wyandot County,39175,22592,-15.75101376,-2.074293137,9.260103226,-0.143074885,-1.36692524,,1.310719609,3.711960554,1.565999985
OK,Adair County,40001,22248,30.15159416,26.67767715,14.55525303,-0.3678673506,-1.828210354,,0.3711778224,2.929962635,11.46000004
OK,Alfalfa County,40003,5643,27.93074799,24.90298843,13.05737019,-0.3873780966,-1.591441512,,0.4280268848,2.550328732,5.4447999
OK,Atoka County,40005,13960,8.500144005,30.31180382,14.67107391,-0.4103078544,-1.886979103,,0.290276587,2.774575949,11.49300003
OK,Beaver County,40007,5592,26.65841103,16.10415077,12.72650337,-0.3831805587,-1.64623034,,0.4751712382,2.580603123,3.471100092
